rating,review
5 star rating,"I love love love love coming here. There's all a sweet welcoming aroma when you come in. The mini pies are so good, just good for a quick sweet snack or bite size selfish moment. I've had some things off the food menu and sweet  Jesus  o would love to eat there everyday. Good good. All they need is a sweet potato latte"
4.5 star rating,This was the worst sweet potato pie I have ever had. I couldn't get it down. I read all the reviews before I went and I was highly disappointed. The pie was dark and chunky.
1 star rating,Absolutely Devine!!! I had a turkey sandwich....so simple but yet so delicious. Mini sweet potato pie (not my moms) but close enough :)
5 star rating,After reading raving reviews I had to stop by this black owned establishment. The service was great and the collard green bean soup was even better!! I enjoyed the delicious pies! The only thing I didn't like was limited menus and this is because I am fat lol! I love that they have youth working here.. it's a nice place to go to and it has a relaxing atmosphere
4 star rating,After reading raving reviews I had to stop by this black owned establishment. The service was great and the collard green bean soup was even better!! I enjoyed the delicious pies! The only thing I didn't like was limited menus and this is because I am fat lol! I love that they have youth working here.. it's a nice place to go to and it has a relaxing atmosphere
4 star rating,"Ok I have to fess up, I am not much of a fan of pumpkin pie since I sunk my teeth into sweet potato. I am spoiled from a family friend's stellar homemade but these definitely are fabu. Creamy and rich with a good crust.They have the regular variety as well as one with pecans and one with coconut. They also have some 2"" minis (like a tart) in packs of six or twelve called sweeties. This is good for someone like me who needs to practice portion control. They have really decent sugar free which is great but I have to confess I prefer the regular by far.They also have lemon chess pies and tarts, they are good too. I do love anything lemon.They have sweet potato cheesecake too, my dad is a fan. I like it but I am more into the pie, I have to be in the right mood for cheesecake and I can rarely eat it more than once in awhile. Personally I think the pie is plenty rich and sweet for me.I have not tried the cookies but they look awesome, ditto on the regular sweet potato cakes. They have some regular and pecan sweet potato ice cream but I have never sampled it, people brag on it though. I am intrigued by the sweet potato cobbler.Service is so very friendly. The products are always super fresh and just delicious."
4 star rating,"The perfect way to satisfy the ol' sweet tooth when you're waiting for a show at the Redford Theatre! I was at the Redford last night for the premiere of the new Wonderland DVD and we got there a little before doors so rather than stand in line in the freezing cold we decided to run across the street to Sweet Potato Sensations and get a little nibble.They have a number of different pies to choose from--sweet potato (natch), lemon chess pie, and the like. They also have some sweet potato cheesecake, cookies, and cupcakes (in sweet potato and other flavors like banana). They also have ice cream in a few different varieties as well plus some savories likes soups and sandwiches.  I've had the cookies at the Redford (they sell them in little packets) and I sincerely hate to admit I wasn't the world's biggest fan. They were just a little dry for my taste. But everything else looked amazing so this time around I decided to give the sweet potato pie a whirl and picked up a mini pie with coconut.Oh. My. Goodness.Blew me away with deliciousness. The crust was outstanding--nice and rich and flaky. The center was cooked perfectly with a wonderful sweetness and consistency. The right amount of spice and the coconut was a fantastic addition that I'm not sure I would have considered paring with sweet potato. I was in heaven. It was the perfect treat to break my ""no sugar"" rule I was attempting that week. Alas. But totally totally worth it. The price was really reasonable and the mini tart was the perfect size for sharing which I did. To top it all off the staff was nice as all get out. The gal behind the counter and I chatted about our mutual fabulous taste in prescription eye ware (she had really cute glasses!). I felt really comfortable the moment I stepped in here. For special occasions you can order full cheesecakes, pies, sweet potato cakes (with walnuts, raisins, pineapple, and cream cheese icing), sweet potato cobbler, sweet potato ice cream, sweet potato muffins, etc (WHEW) and pick them up in the store. Or just pop in and see what they've got on hand for a little whenever treat!"
4 star rating,"I love this place. I eat brunch or lunch here as often as possible. Wrapping up Saturday morning errands and need somewhere to eat, I usually head their way. Saying the food is delicious is probably an understatement. The staff is friendly and attentive. The dining area is always clean. ... I don't really have much more to ask. I usually get the chicken and waffles but I've tried other things on the menu, it never disappoints! Also, when you go you MUST try the black bean and collard green soup. I know it may not SOUND amazing, but it is! Trust me, just try it!"
5 star rating,"Service was a 4/5. Took about 2 min to be acknowledged once I walked in the door. They have a limited menu selection during the week Sweet potatoe waffle was good wings were a bit small. Not really ""amish"""
4 star rating,"Everything. Is. Delicious!Courteous staff, beautiful decor and Detroit apparel/souvenirs!"
5 star rating,Stoped on our way out of town and got several mini sweet potato pies as well as a lemon Chess and pecan. They were all amazing!!!!!
5 star rating,I was alittle disappointed. Just wasn't what I expected. No food items were available. Items are slighted high as far as cost.
4.5 star rating,I love this place.  So homey:). The food and staff are comforting!  The fried chicken is a must and of course the sweet potatoe pie! I also recommend the collared green soup:). They will give you a little sample of your not sure about it!
5 star rating,LIVE DJ! Most importantly! (Jussaaayyyin). This place is the best place to not just eat but have a great time! The food is amazing and you will leave full. I recommend their pancakes and their grits
5 star rating,"They have some of the best pies in metro Detroit. They are a family run business that really puts their love in the food, they sell more than just sweet potato goods. Prices are affordable and customer service is always pleasant and quick. Highly recommend"
5 star rating,"This long-time family-owned restaurant is a must-stop anywhere near the Brightmoor neighborhood. I ate chicken wings and a sweet potato waffle for brunch during my first visit to Detroit, and it was easy to see why they've been in business so long. The fried chicken wings had the lightest, most perfectly crispy outside that I've ever had (and I'm from the South). The family members serving us were so friendly and fun. And the merch inside is fabulous. Don't miss the coffee shop across the street, either. Love the food and the history!"
5 star rating,"Very nice place across the street from the Redford Theatre. I am not crazy about sweets, but I certainly liked their ""normal"" food. Salmon croquettes were satisfying. Service was great. I definitely will return when I go to Redford Theatre next time."
4 star rating,great atmosphere in this neighborhood and city staple. oh yeah the eats aimt so bad either.
5 star rating,I love this place. They keep thier establishment so clean and well organized. The service is wonderful. You can tell they really care about what they are doing and they are knowledgeable about their products. The food itself is so delicious. They have sweet potato everytging you can think of never knew i could love sweet potatoes so much. They also have other merchandise that you can purchase that is made in Detroit. I love that they keep true to thier roots. The are un the middle of an up and coming area and they dont let thier surroundings affect thier business negatively. I will come back to this place as often as possible.
5 star rating,"Delicious beyond words...! Have the sweet pie but don't forget about the cookies. Great for the holidays, special occassions and an everyday desert."
5 star rating,"Just take all my money - because I won't find anything better to spend it on. I go here as often as I can. The Saturday Brunch is a delicious option for sweet potato pancakes and waffles as well. Just about everything they make is a Sweet Potato lover's dream come true. I load up on the cookies, mini pies, and cakes for whenever I need gifts for others. Also the smoothies sold there are delicious as well. Go there and you'll know what all the hype is about."
5 star rating,"This place is great!!! The food is amazing and the atmosphere is very inviting.  Its jazzy,modern,afrocentric, creatively  energizing.  If I was to have a complaint  it would be that I want a larger menu from them however all the things  that  are  made on that menu is made well. Damn good job S.P.S. bravo can't wait to come back."
4.5 star rating,"Don't let the modest-looking building keep you from stepping through the doors, because there is deliciousness inside! We stopped in for a quick bite as part of a fun evening including watching ""Singing in the Rain"" across the street at the historic Redford theater.They have a juice bar at one end of the counter and ice cream at the other, and the middle is full of delightful bakery treats including pies, cakes, cookies, and other delicacies featuring sweet potatoes.Their meal menu includes ""the most delicious soup ever,"" according to one patron in line waiting to order. I asked the young woman behind the counter what her favorite meal is, and she said definitely the Chicken and Waffles. I ordered that, and my husband got their turkey sandwich.I have only ordered chicken and waffles one other time somewhere else and I was not impressed, but I will go back again, and again, just for this meal. The three huge, meaty chicken wings were perfectly fried, but the waffle was a slice of heaven! Sweet potato, cinnamon, and nutmeg made this waffle worthy of the title of ""dessert."" No syrup needed. Absolutely delicious!The place was busy, but things ran smoothly, service was quick  and the staff was fabulous, taking time to have real conversations with us and the other diners.It's a great find!"
5 star rating,Awesome place. Friendly staff. Great food. I had the sweet potato waffle and salmon croquettes which was delicious!  Parking is available in a lot on the side of restaurant or on the streets in the front.
5 star rating,"Well, it's not in the best of neighborhoods but I gave it a shot anyway. Very long wait time for a carry out. I ordered the sweet potato Belgian waffle with the house spicy turkey sausage. The sausage was quite salty. It had the flavor of spice but wasn't spicy hot. The waffle was ok, not enough syrup & no butter at all in the bag. I wanted to eat there but it was too warm in there for me. Ppl were fanning & workers were sweating. Overall, it was just alright. Maybe the pies are better."
2 star rating,"I love the  Baby Cakes the most.  Also enjoy  the Sweet Potato/pecan pie. The black  Eyed  pea soup is  absolutely  DELICIOUS!! All the staff are friendly, especially  the owner. The store is always clean and it's  a comfortable  place to relax and enjoy  your meal or treat...and free WiFi!!"
5 star rating,"Where do I begin....the service was great, the food was fresh and hot. I loved that the coffee mugs and plates were not the same at every table, I felt like I was at home. There was a comfortable, homey feeling. I loved the atmosphere and we will definitely be back!"
5 star rating,"Beautiful and heavenly pecan-topped sweet potato pie!!!I get them at the farmer's market on Wayne State campus (across form the Detroit Public Library on Cass) every Wednesday. They are super delicious. I've also tried the regular (without pecans), the coconut, and the lemon chess pies... all of which will please your mouth. But the pecan sweet potato pies are atmospheric... even the crust which i usually hate (i hope that means extra Crisco or something... yum!)"
4 star rating,"I'm doing only 4 stars, because I've only experienced them at Cityfest, Tastefest, whatever it's called. Hah.Let me tell you, I spend a majority of my tickets there every year. Their little 'tart' sized sweet potato pies are delicious.Looking at the website, I'm a bit disappointed with their hours, but their prices are great for the quality of food they sell."
4 star rating,"I have only visited their booth at Eastern Market (I am also a vendor), never the restaurant, but I think they're amazing! They have something for everyone, pies with pecans, coconut, lemon, cakes, cookies, sugar free...now I'm getting a craving.I think their entire business is a fantastic idea, all the foods they serve are fabulous and delicious. They have such an innovative menu with all sorts of sweet potato based items. I love everything I have tried, but this past Saturday I tried their bon-bons. They were amazing! They were gingery and rich and sweet, all things I love. I had them straight from the cooler so they were cold (I only like cold foods), and the texture was amazing like that! Their ice cream (a huge part of my diet, loving cold food and all) is so good too. I love ice creams with round fall-y flavors like that (butter pecan, maple-y, pumpkin, etc), and theirs is to die for! Ask for it anytime you swing by Eastern Market!  Another thing that is great is their prices. They're so inexpensive! Some market items are a pretty penny, but they aren't bad at all. I don't remember the price for their ice cream, but I remember thinking they could raise it and I would still buy it! You would pay more for a grocery store pie than you would for their homemade ones! The lady who does their sales at the market is also really nice and sweet! She knows a lot about the company and is good with all the questions people ask her. She is not pushy, but recommends products well when people come and say things like, ""I need a dessert for a dinner party,"" or ""I have guests coming into town, what's popular?""They are just a really good company. The owners are nice and down to earth, and the market vendors are too. It's like buying a pie from someone you've known for years! I hope their business continues to be successful and grows!"
5 star rating,"To be honest I did not know what to expect, but I am so glad I went. The atmosphere is warm and enviting, as is the owner who came to visit our table. The best thing on the whole menu (I had the fish croquets), hands down, no questions asked -- the sweet potato pancakes. They were melt in your mouth, no need for anything else on top, or side of them to just savor and enjoy. I also really liked the sweet potato grits but the potato pancakes made my day. This place is only 15 minutes away from my house in Southfield so you know i will be back."
5 star rating,"Love this place, especially for chicken and waffles. Staff is warm and friendly and the restaurant is bright and colorful--lots of great artwork. Grab some sweet potato pie for dessert and take a stroll around Old Redford. Expect a longer wait--kitchen and service can be slow. Otherwise, great west side spot!"
4.5 star rating,"This was the second time that I visited Sweet potato sensations and had a bad experience. I had purchased an 8in. sweet potato cheesecake which was pretty good but service was terrible. The 3 women at the front counter were very  rude. I had been waiting in line for about 15 minutes and never was acknowledged. As I was waiting to be helped one of them let another person cut the line in front of me. I asked why, she told me that she was taking cash only and asked AFTERWARDS if I was paying cash or credit. The only reason why I stayed and waited was because it was a specific request for a friend and was desperate. Because of this experience I will never come back here again."
1 star rating,Excellent pies!! Ooooo and the sweet potato ice cream is the bomb diggety!! They have great cakes and the collard greens and black eyed pea soup is over the top delicious!!! Don't forget to try the sweet potato waffles and...just go and try everything-I swear they do not disappoint!!!
5 star rating,Excellent! Bought a large variety of different sweet potato goodies and every one is exceptional. Would have gotten more but ran out of funds! I'll be back for more for sure. Super nice place too. Very warm feeling and the help very friendly. A place you HAVE to return to after your first visit. Don't pass this place up.
5 star rating,The BEST sweet potato pie!!
5 star rating,"Cute little bakery with lots of tasty treats - sweet potato cheesecake, cobblers, muffins, cookies, ice cream, etc.  The sweet potato cake with cream cheese frosting is really good.  Give this place a try!"
4 star rating,"The cheesecake was delicious and the cupcakes were out this world, I love when they come to WSU farmer market on Wednesday and their products are at whole foods too."
5 star rating,I had never had nor heard of sweet potatoe cookies before but i tried the for the first time at the Northwest farmers market on thursday. They were devine!! Sweet with nuts and raisins! Mmmmm
5 star rating,Terrible ... cold food no coffee was available when we got here. Hot chicken cold waffles and pancakes for brunch Saturday! They need to stick to cakes and pies cause  their restaurant ethic is terrible. Dont go!!
1 star rating,Been buying my Thanksgiving pies here for over 15 years. Best part of the holiday. Sweet potato cobbler is also delicous.
5 star rating,"Enjoyed my sweet potato waffle and chicken wings. I'm going to tell everyone I know. Tried the turkey sausage, nothing special. I'm taking home dessert."
4.5 star rating,"The perfect way to satisfy the ol' sweet tooth when you're waiting for a show at the Redford Theatre! I was at the Redford last night for the premiere of the new Wonderland DVD and we got there a little before doors so rather than stand in line in the freezing cold we decided to run across the street to Sweet Potato Sensations and get a little nibble.They have a number of different pies to choose from--sweet potato (natch), lemon chess pie, and the like. They also have some sweet potato cheesecake, cookies, and cupcakes (in sweet potato and other flavors like banana). They also have ice cream in a few different varieties as well plus some savories likes soups and sandwiches.  I've had the cookies at the Redford (they sell them in little packets) and I sincerely hate to admit I wasn't the world's biggest fan. They were just a little dry for my taste. But everything else looked amazing so this time around I decided to give the sweet potato pie a whirl and picked up a mini pie with coconut.Oh. My. Goodness.Blew me away with deliciousness. The crust was outstanding--nice and rich and flaky. The center was cooked perfectly with a wonderful sweetness and consistency. The right amount of spice and the coconut was a fantastic addition that I'm not sure I would have considered paring with sweet potato. I was in heaven. It was the perfect treat to break my ""no sugar"" rule I was attempting that week. Alas. But totally totally worth it. The price was really reasonable and the mini tart was the perfect size for sharing which I did. To top it all off the staff was nice as all get out. The gal behind the counter and I chatted about our mutual fabulous taste in prescription eye ware (she had really cute glasses!). I felt really comfortable the moment I stepped in here. For special occasions you can order full cheesecakes, pies, sweet potato cakes (with walnuts, raisins, pineapple, and cream cheese icing), sweet potato cobbler, sweet potato ice cream, sweet potato muffins, etc (WHEW) and pick them up in the store. Or just pop in and see what they've got on hand for a little whenever treat!"
4 star rating,"Beautiful and heavenly pecan-topped sweet potato pie!!!I get them at the farmer's market on Wayne State campus (across form the Detroit Public Library on Cass) every Wednesday. They are super delicious. I've also tried the regular (without pecans), the coconut, and the lemon chess pies... all of which will please your mouth. But the pecan sweet potato pies are atmospheric... even the crust which i usually hate (i hope that means extra Crisco or something... yum!)"
4 star rating,"Stopped by here yesterday after visiting Motor City Java House and picked up some miniature (2"" diameter) pies -- sweet potato, lemon chess, and pecan.  Did this based on a recommendation from a friend, even though I'm not much of a pie fan.  The reason I'm not generally a big pie fan is the crust.  It always seems dry or slightly burned or doughy or... something not quite right.  But Sweet Potato Sensations crust is delicious!  My guess is that this means they use lard in their crust, which is fine by me.  Now, for the fillings.  Sweet potato - good; not too sweet, light and fluffy.  Pecan - good; sweet and nutty without being goopy at all.  Lemon chess - out of this friggin' world! - beautiful custard texture, lemony without the slightest acidity."
4 star rating,"I'm doing only 4 stars, because I've only experienced them at Cityfest, Tastefest, whatever it's called. Hah.Let me tell you, I spend a majority of my tickets there every year. Their little 'tart' sized sweet potato pies are delicious.Looking at the website, I'm a bit disappointed with their hours, but their prices are great for the quality of food they sell."
4 star rating,"Ok I have to fess up, I am not much of a fan of pumpkin pie since I sunk my teeth into sweet potato. I am spoiled from a family friend's stellar homemade but these definitely are fabu. Creamy and rich with a good crust.They have the regular variety as well as one with pecans and one with coconut. They also have some 2"" minis (like a tart) in packs of six or twelve called sweeties. This is good for someone like me who needs to practice portion control. They have really decent sugar free which is great but I have to confess I prefer the regular by far.They also have lemon chess pies and tarts, they are good too. I do love anything lemon.They have sweet potato cheesecake too, my dad is a fan. I like it but I am more into the pie, I have to be in the right mood for cheesecake and I can rarely eat it more than once in awhile. Personally I think the pie is plenty rich and sweet for me.I have not tried the cookies but they look awesome, ditto on the regular sweet potato cakes. They have some regular and pecan sweet potato ice cream but I have never sampled it, people brag on it though. I am intrigued by the sweet potato cobbler.Service is so very friendly. The products are always super fresh and just delicious."
